"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:52:35,3886615","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3886712","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3886895","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","REPARSE","Desired Access: Read"
"10:52:35,3887208","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3887512","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3887658","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3887836","ryuk.exe","4888","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3888038","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3888136","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3888311","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","REPARSE","Desired Access: Read"
"10:52:35,3888534","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3888820","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3889038","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3889225","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","SUCCESS","Desired Access: Read"
"10:52:35,3889379","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3889494","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 71"
"10:52:35,3889742","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\2","SUCCESS",""
"10:52:35,3889904","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\2","SUCCESS",""
"10:52:35,3890137","ryuk.exe","4888","RegEnumKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones","SUCCESS","Index: 3, Name: 3"
"10:52:35,3890473","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3890583","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3890898","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","SUCCESS","Desired Access: Read"
"10:52:35,3891148","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3891317","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3891412","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3891606","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","REPARSE","Desired Access: Read"
"10:52:35,3891852","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3892121","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3892219","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3892592","ryuk.exe","4888","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3892824","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3892936","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3893132","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","REPARSE","Desired Access: Read"
"10:52:35,3893385","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3893678","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3893778","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3893958","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3","SUCCESS","Desired Access: Read"
"10:52:35,3894115","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3894220","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:35,3894409","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\3","SUCCESS",""
"10:52:35,3894550","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\3","SUCCESS",""
"10:52:35,3894803","ryuk.exe","4888","RegEnumKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones","SUCCESS","Index: 4, Name: 4"
"10:52:35,3894989","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3895089","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3895254","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","SUCCESS","Desired Access: Read"
"10:52:35,3895449","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3895610","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3895821","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3896021","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","REPARSE","Desired Access: Read"
"10:52:35,3896413","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3896710","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3896955","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3897263","ryuk.exe","4888","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3897450","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3897544","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3897930","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","REPARSE","Desired Access: Read"
"10:52:35,3898140","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3898416","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3898519","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3898677","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4","SUCCESS","Desired Access: Read"
"10:52:35,3898824","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3898930","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4\Flags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 3"
"10:52:35,3899085","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Zones\4","SUCCESS",""
"10:52:35,3899344","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones\4","SUCCESS",""
"10:52:35,3900159","ryuk.exe","4888","RegEnumKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones","NO MORE ENTRIES","Index: 5, Length: 288"
"10:52:35,3900318","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\Lockdown_Zones","SUCCESS",""
"10:52:35,3901652","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3901813","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONES_DEFAULT_DRIVE_INTRANET_KB941000","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,3902048","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3902161","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Internet Explorer\Main\FeatureControl\FEATURE_ZONES_DEFAULT_DRIVE_INTRANET_KB941000","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,3902848","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\SpecialFoldersCacheSize","NAME NOT FOUND","Length: 16"
"10:52:35,3903027","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Policies\Microsoft\Windows\CurrentVersion\Internet Settings\SpecialFoldersCacheSize","NAME NOT FOUND","Length: 16"
"10:52:35,3903165","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Internet Settings\SpecialFoldersCacheSize","NAME NOT FOUND","Length: 16"
"10:52:35,3903488","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Internet Settings\SpecialFoldersCacheSize","NAME NOT FOUND","Length: 16"
"10:52:35,3904254","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3904345","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3904667","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"10:52:35,3904909","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3905051","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3905142","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}","SUCCESS","Desired Access: Read"
"10:52:35,3905294","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"10:52:35,3905390","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"10:52:35,3905489","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Name","SUCCESS","Type: REG_SZ, Length: 12, Data: Cache"
"10:52:35,3905605","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {F1B32785-6FBA-4FCF-9D55-7B8E7F157091}"
"10:52:35,3905717","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Description","NAME NOT FOUND","Length: 144"
"10:52:35,3905806","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\RelativePath","SUCCESS","Type: REG_SZ, Length: 56, Data: Microsoft\Windows\INetCache"
"10:52:35,3905905","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\ParsingName","NAME NOT FOUND","Length: 144"
"10:52:35,3906090","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\InfoTip","NAME NOT FOUND","Length: 144"
"10:52:35,3906184","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\LocalizedName","NAME NOT FOUND","Length: 144"
"10:52:35,3906273","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Icon","NAME NOT FOUND","Length: 144"
"10:52:35,3906357","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Security","NAME NOT FOUND","Length: 144"
"10:52:35,3906442","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\StreamResource","NAME NOT FOUND","Length: 144"
"10:52:35,3906531","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\StreamResourceType","NAME NOT FOUND","Length: 144"
"10:52:35,3906618","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\LocalRedirectOnly","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"10:52:35,3906707","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Roamable","NAME NOT FOUND","Length: 16"
"10:52:35,3906792","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\PreCreate","NAME NOT FOUND","Length: 16"
"10:52:35,3906880","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Stream","NAME NOT FOUND","Length: 16"
"10:52:35,3906975","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\PublishExpandedPath","NAME NOT FOUND","Length: 16"
"10:52:35,3907059","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\DefinitionFlags","NAME NOT FOUND","Length: 16"
"10:52:35,3907290","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\Attributes","NAME NOT FOUND","Length: 16"
"10:52:35,3907378","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\FolderTypeID","NAME NOT FOUND","Length: 90"
"10:52:35,3907598","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\InitFolderHandler","NAME NOT FOUND","Length: 90"
"10:52:35,3907870","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3908050","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}\PropertyBag","NAME NOT FOUND","Desired Access: Read"
"10:52:35,3908307","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{352481E8-33BE-4251-BA85-6007CAEDCF9D}","SUCCESS",""
"10:52:35,3908789","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3908891","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"10:52:35,3909085","ryuk.exe","4888","RegQueryKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3909172","ryuk.exe","4888","RegOpenKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"10:52:35,3909305","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"10:52:35,3909539","ryuk.exe","4888","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"10:52:35,3909718","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3909797","ryuk.exe","4888","RegQueryKey","HKCU","SUCCESS","Query: Name"
"10:52:35,3910088","ryuk.exe","4888","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"10:52:35,3910219","ryuk.exe","4888","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3910312","ryuk.exe","4888","RegCloseKey","HKCU","SUCCESS",""
"10:52:35,3910560","ryuk.exe","4888","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Cache","SUCCESS","Type: REG_EXPAND_SZ, Length: 112, Data: %USERPROFILE%\AppData\Local\Microsoft\Windows\INetCache"
"10:52:35,3911132","ryuk.exe","4888","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"10:52:35,3913864","ryuk.exe","4888","CreateFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCache","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"10:52:35,3914446","ryuk.exe","4888","QueryBasicInformationFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCache","SUCCESS","CreationTime: 18/04/2022 09:21:20, LastAccessTime: 25/04/2022 10:46:14, LastWriteTime: 18/04/2022 09:22:38, ChangeTime: 18/04/2022 09:22:39, FileAttributes: HSDNCI"
"10:52:35,3914568","ryuk.exe","4888","CloseFile","C:\Users\Cuckoo\AppData\Local\Microsoft\Windows\INetCache","SUCCESS",""
"10:52:35,3915289","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"10:52:35,3915393","ryuk.exe","4888","RegQueryKey","HKLM","SUCCESS","Query: Name"
"10:52:35,3915829","ryuk.exe","4888","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Desired Access: Read"
"10:52:35,3916303","ryuk.exe","4888","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"10:52:35,3917291","ryuk.exe","4888","RegQueryKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"10:52:35,3917912","ryuk.exe","4888","RegOpenKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}","SUCCESS","Desired Access: Read"
"10:52:35,3918609","ryuk.exe","4888","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions","SUCCESS",""
"10:52:35,3918743","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Category","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4"
"10:52:35,3918852","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Name","SUCCESS","Type: REG_SZ, Length: 16, Data: Cookies"
"10:52:35,3918963","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\ParentFolder","SUCCESS","Type: REG_SZ, Length: 78, Data: {F1B32785-6FBA-4FCF-9D55-7B8E7F157091}"
"10:52:35,3919071","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Description","NAME NOT FOUND","Length: 144"
"10:52:35,3919158","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\RelativePath","SUCCESS","Type: REG_SZ, Length: 60, Data: Microsoft\Windows\INetCookies"
"10:52:35,3919258","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\ParsingName","NAME NOT FOUND","Length: 144"
"10:52:35,3919342","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\InfoTip","NAME NOT FOUND","Length: 144"
"10:52:35,3919429","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\LocalizedName","NAME NOT FOUND","Length: 144"
"10:52:35,3919513","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Icon","NAME NOT FOUND","Length: 144"
"10:52:35,3919596","ryuk.exe","4888","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{2B0F765D-C0E9-4171-908E-08A611B84FF6}\Security","NAME NOT FOUND","Length: 144"
